FMNREDUCT-RXN AFE_0305
FADSYN-RXN AFE_2481
RIBOFLAVINKIN-RXN AFE_2481
THI-P-KIN-RXN AFE_2118
HEMN-RXN AFE_0755
DNA-DIRECTED-RNA-POLYMERASE-RXN AFE_2474
2.4.2.37-RXN AFE_1560
GLYCOGENSYN-RXN AFE_0427
UDPNACETYLMURAMATEDEHYDROG-RXN AFE_2822
1.10.2.2-RXN AFE_0004
TRANS-RXN9AR-16572 AFE_0147
PGPPHOSPHA-RXN AFE_2117
AMPSYN-RXN AFE_0746
AICARSYN-RXN AFE_0746
TRANS-RXN-143 AFE_1124
PORPHOBILSYNTH-RXN AFE_3035
PHOSMANMUT-RXN AFE_2103
RXN-9 AFE_2632
ORNCARBAMTRANSFER-RXN AFE_2632
DNA-DIRECTED-DNA-POLYMERASE-RXN AFE_1173
METHIONINE--TRNA-LIGASE-RXN AFE_0434
PROLINE--TRNA-LIGASE-RXN AFE_0964
PYRUVATEDECARB-RXN AFE_0041
1.2.1.25-RXN AFE_0041
RXN0-1134 AFE_0041
LEUCINE--TRNA-LIGASE-RXN AFE_2578
TRANS-RXN9AR-16481 AFE_2572
3.6.3.38-RXN AFE_0146
TRANS-RXN9AR-16516 AFE_1711
2.7.8.6-RXN AFE_1711
RXN0-2361 AFE_2394
SUCCDIAMINOPIMDESUCC-RXN AFE_1266
SULFATE-ADENYLYLTRANS-RXN AFE_3208
PSEUDOURIDYLATE-SYNTHASE-RXN AFE_0922
TRANS-RXN9AR-16572 AFE_1742
DCTP-DEAM-RXN AFE_0445
DIACYLGLYKIN-RXN AFE_2673
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN AFE_1260
DHHB-METHYLTRANSFER-RXN AFE_1260
RXN-9229 AFE_1260
RXN-9237 AFE_1260
2.1.1.64-RXN AFE_1260
RXN-10968 AFE_0070
ATPPHOSPHORIBOSYLTRANS-RXN AFE_0070
1.6.99.5-RXN AFE_0474
NADH-DEHYDROGENASE-QUINONE-RXN AFE_0474
GUANYL-KIN-RXN AFE_2475
3.6.3.2-RXN AFE_0773
TRANS-RXN9AR-16504 AFE_2742
HOLO-ACP-SYNTH-RXN AFE_1677
2.1.1.72-RXN AFE_2214
RXN0-882 AFE_1157
3PGAREARR-RXN AFE_1270
SULFATE-ADENYLYLTRANS-RXN AFE_3207
PHOSPHAGLYPSYN-RXN AFE_2187
DETHIOBIOTIN-SYN-RXN AFE_2782
GART-RXN AFE_1191
DNA-DIRECTED-DNA-POLYMERASE-RXN AFE_1215
CHORISMATE-SYNTHASE-RXN AFE_1120
CHORPYRLY-RXN AFE_2447
RXN-10642 AFE_2312
UROGENDECARBOX-RXN AFE_2312
GLYCINE--TRNA-LIGASE-RXN AFE_0522
PRIBFAICARPISOM-RXN AFE_0065
RXN0-5190 AFE_1258
RXN0-5055 AFE_1028
ACETYL-COA-CARBOXYLTRANSFER-RXN AFE_1028
DIHYDROFOLATESYNTH-RXN AFE_1029
RXN-6182 AFE_0185
PGLUCISOM-RXN AFE_0185
GST-RXN AFE_2849
GSHTRAN-RXN AFE_2849
1.10.2.2-RXN AFE_0005
RXN0-5408 AFE_3079
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN AFE_3079
DIHYDROOROT-RXN AFE_1413
PANTOTHENATE-KIN-RXN AFE_2585
3.5.1.88-RXN AFE_3005
PROTEIN-ARGININE-DEIMINASE-RXN AFE_0921
ACETYLGLUTKIN-RXN AFE_2772
N-ACETYLGLUTPREDUCT-RXN AFE_0037
RXN0-2144 AFE_1629
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN AFE_1629
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN AFE_1036
GLURS-RXN AFE_0876
FHLMULTI-RXN AFE_0948
RXN0-948 AFE_0557
GLYOXI-RXN AFE_2635
RXN-9615 AFE_0198
GPPSYN-RXN AFE_1117
FPPSYN-RXN AFE_1117
DTDPGLUCDEHYDRAT-RXN AFE_2596
GARTRANSFORMYL2-RXN AFE_1071
AIRCARBOXY-RXN AFE_2756
POLYPHOSPHATE-KINASE-RXN AFE_1210
ACONITATEHYDR-RXN AFE_2614
ACONITATEDEHYDR-RXN AFE_2614
THREDEHYD-RXN AFE_2318
5.1.1.18-RXN AFE_2318
L-GLN-FRUCT-6-P-AMINOTRANS-RXN AFE_3132
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN AFE_0715
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN AFE_0715
UDP-NACMURALA-GLU-LIG-RXN AFE_2818
ISPH2-RXN AFE_3075
RXN0-884 AFE_3075
2.5.1.19-RXN AFE_2143
LEUCYLTRANSFERASE-RXN AFE_2780
UDPKIN-RXN AFE_1161
CDPKIN-RXN AFE_1161
DTDPKIN-RXN AFE_1161
DCDPKIN-RXN AFE_1161
GDPKIN-RXN AFE_1161
DUDPKIN-RXN AFE_1161
NUCLEOSIDE-DIP-KIN-RXN AFE_1161
DADPKIN-RXN AFE_1161
DGDPKIN-RXN AFE_1161
HISTIDINE--TRNA-LIGASE-RXN AFE_1156
RXN0-308 AFE_2367
RXN-9787 AFE_2367
5.3.4.1-RXN AFE_1959
D-2-HYDROXY-ACID-DEHYDROGENASE-RXN AFE_3171
DLACTDEHYDROGNAD-RXN AFE_3171
1.10.2.2-RXN AFE_0375
RXN-1623 AFE_2313
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN AFE_2313
RXN0-5514 AFE_2313
2.1.1.34-RXN AFE_2056
2-OCTAPRENYLPHENOL-HYDROX-RXN AFE_2723
RXN-9024 AFE_0620
3.2.1.3-RXN AFE_0620
OROTPDECARB-RXN AFE_2137
CDPDIGLYSYN-RXN AFE_1635
RXN0-5515 AFE_1635
2.4.1.109-RXN AFE_2752
GLUTAMIDOTRANS-RXN AFE_0066
PEPCARBOX-RXN AFE_1203
DXPREDISOM-RXN AFE_1634
PYRUVATEDECARB-RXN AFE_0040
RXN0-1134 AFE_0040
1.6.99.5-RXN AFE_0487
NADH-DEHYDROGENASE-QUINONE-RXN AFE_0487
2.1.1.63-RXN AFE_1531
HISTALDEHYD-RXN AFE_0069
HISTOLDEHYD-RXN AFE_0069
RXN-8001 AFE_0069
2.1.1.17-RXN AFE_0367
PROTEIN-TYROSINE-PHOSPHATASE-RXN AFE_1740
HOMOSERDEHYDROG-RXN AFE_2564
GLYCOLATEDEHYDRO-RXN AFE_1421
NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN AFE_1920
F16BDEPHOS-RXN AFE_3080
SEDOHEPTULOSE-BISPHOSPHATASE-RXN AFE_3080
5.4.99.17-RXN AFE_0971
RXN0-949 AFE_0532
ACETATE--COA-LIGASE-RXN AFE_1123
DIAMINOPIMEPIM-RXN AFE_0363
OROPRIBTRANS-RXN AFE_2136
RXN0-5268 AFE_2408
TRANS-RXN9AR-16468 AFE_0446
RXN-11298 AFE_2823
RXN-11299 AFE_2823
DALADALALIG-RXN AFE_2823
GDPPYPHOSKIN-RXN AFE_2473
GTPPYPHOSKIN-RXN AFE_2473
PPGPPSYN-RXN AFE_2473
DETHIOBIOTIN-SYN-RXN AFE_1410
RXN-9615 AFE_1168
PHOSNACMURPENTATRANS-RXN AFE_2817
RXN-11347 AFE_2817
RXN-11028 AFE_2817
RXN-8975 AFE_2817
SERINE--TRNA-LIGASE-RXN AFE_2652
RXN0-2161 AFE_2652
TRANS-RXN9AR-16516 AFE_2951
2.7.8.6-RXN AFE_2951
RXN0-5061 AFE_2887
TRANS-RXN9AR-16468 AFE_1303
DNA-DIRECTED-RNA-POLYMERASE-RXN AFE_2678
F16ALDOLASE-RXN AFE_3085
RXN-8631 AFE_3085
RXN0-4141 AFE_2338
RXN0-5256 AFE_2338
DAHPSYN-RXN AFE_0433
F16BDEPHOS-RXN AFE_2837
MALONYL-COA-ACP-TRANSACYL-RXN AFE_1180
TETHYDPICSUCC-RXN AFE_1265
DTDPDEHYDRHAMEPIM-RXN AFE_3039
GLURS-RXN AFE_2615
RXN-8991 AFE_2415
3-ISOPROPYLMALISOM-RXN AFE_2415
ASPARTATEKIN-RXN AFE_2630
TRANS-RXN-139 AFE_2226
THIAZOLSYN2-RXN AFE_2396
GLUC1PURIDYLTRANS-RXN AFE_2592
HOMOSERKIN-RXN AFE_0018
HISTIDPHOS-RXN AFE_0067
IMIDPHOSDEHYD-RXN AFE_0067
1.6.99.5-RXN AFE_0485
NADH-DEHYDROGENASE-QUINONE-RXN AFE_0485
HEMEOSYN-RXN AFE_3189
RXN0-6274 AFE_1162
3.1.11.2-RXN AFE_2852
TRANS-RXN-139 AFE_2225
CYTOCHROME-C-OXIDASE-RXN AFE_3185
3.5.1.98-RXN AFE_0568
ASPCARBTRANS-RXN AFE_0051
DTDPDEHYRHAMREDUCT-RXN AFE_2595
SERINE-O-ACETTRAN-RXN AFE_2369
RXN0-4141 AFE_2339
RXN0-5256 AFE_2339
GTP-CYCLOHYDRO-I-RXN AFE_2288
GLYCOLATEDEHYDRO-RXN AFE_1420
TRANS-RXN-141 AFE_3111
TRANS-RXN-141A AFE_3111
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN AFE_1395
GLUC1PADENYLTRANS-RXN AFE_0270
1.5.1.20-RXN AFE_2503
UDP-NACMURALGLDAPLIG-RXN AFE_2815
RXN0-2141 AFE_2244
RXN-9535 AFE_2244
2.3.1.41-RXN AFE_2244
TRANS-RXN9AR-16468 AFE_0645
PANTEPADENYLYLTRAN-RXN AFE_0351
PHOSPHAGLYPSYN-RXN AFE_1187
ASPDECARBOX-RXN AFE_0026
RIBOFLAVINSYNDEAM-RXN AFE_2731
RIBOFLAVINSYNREDUC-RXN AFE_2731
UDP-NACMUR-ALA-LIG-RXN AFE_2821
UGD-RXN AFE_1738
3.4.21.92-RXN AFE_2133
RXN-7002 AFE_0248
1.8.4.12-RXN AFE_0164
1.8.4.14-RXN AFE_0164
CHOLOYLGLYCINE-HYDROLASE-RXN AFE_0225
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN AFE_2667
GLUCOKIN-RXN AFE_0267
3-DEHYDROQUINATE-SYNTHASE-RXN AFE_2307
1.8.4.8-RXN AFE_3209
1.8.4.9-RXN AFE_3209
GMP-SYN-NH3-RXN AFE_1307
GMP-SYN-GLUT-RXN AFE_1307
QUINOPRIBOTRANS-RXN AFE_0891
GLYOHMETRANS-RXN AFE_2733
RXN0-262 AFE_1018
SUPEROX-DISMUT-RXN AFE_1188
3.5.1.28-RXN AFE_0742
RXN-9663 AFE_2617
RXN0-2145 AFE_2617
RXN-9662 AFE_2617
ENOYL-ACP-REDUCT-NADH-RXN AFE_2617
RXN-9661 AFE_2617
RXN-9660 AFE_2617
RXN-9635 AFE_2617
ENOYL-ACP-REDUCT-NADPH-RXN AFE_2617
RXN-9659 AFE_2617
RXN-9657 AFE_2617
RXN-9658 AFE_2617
1.3.1.9-RXN AFE_2617
GLUTATHIONE-REDUCT-NADPH-RXN AFE_2666
AIRCARBOXY-RXN AFE_2755
TRANSALDOL-RXN AFE_2618
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN AFE_2738
PHOSCHOL-RXN AFE_1345
CARDIOLIPSYN-RXN AFE_1345
THIAZOLSYN3-RXN AFE_2515
RXN0-2382 AFE_1026
TRYPSYN-RXN AFE_1026
FUMHYDR-RXN AFE_0432
1.6.99.5-RXN AFE_0475
NADH-DEHYDROGENASE-QUINONE-RXN AFE_0475
RXN0-5184 AFE_2266
7KAPSYN-RXN AFE_0099
MALIC-NADP-RXN AFE_2380
MALIC-NAD-RXN AFE_2380
METHIONYL-TRNA-FORMYLTRANSFERASE-RXN AFE_3004
PSEUDOURIDYLATE-SYNTHASE-RXN AFE_1292
RXN-11032 AFE_0873
GLUCOSE-1-DEHYDROGENASE-RXN AFE_0873
ACETYLHOMOSER-CYS-RXN AFE_1032
RXN-9384 AFE_1032
2.7.7.8-RXN AFE_2642
SUCROSE-SYNTHASE-RXN AFE_1532
PDXJ-RXN AFE_1678
3.4.13.22-RXN AFE_2575
RXN0-5182 AFE_2511
RXN-9025 AFE_2511
GLYCOPHOSPHORYL-RXN AFE_2511
TDCEACT-RXN AFE_0385
RXN0-4261 AFE_0903
